Code	Name	Block	Version	Radical	Strokes	VStrokes	Pinyin	MorohashiId	NelsonIds	Sources	JSource	Joyo	Jinmei	LinkCodes	LinkNames	LinkType	Meaning	On	Kun
4F52	佒	CJK	1.1	9	7		yǎng	508		GHJKT	J1-306C							AU YOU	AOGU AOMUKE TANOSHIMU
4F53	体	CJK	1.1	9	7		tǐ	509	405	GHJKTV	J0-424E	Y					body; group, class, body, unit; inferior	TEI TAI HON	KARADA
4F54	佔	CJK	1.1	9	7		zhàn	510		GHJKT	J14-2144						occupy by force, usurp; possess	CHIN SEN	MIRU UKAGAU SHIMERU
4F55	何	CJK	1.1	9	7		hé	511	409	GHJKTV	J0-323F	Y					what, why, where, which, how	KA GA	NANI NANZO IZUKU
4F56	佖	CJK	1.1	9	7		bì	512		GHJKT	J13-2E30							HITSU BICHI	TADASHII NARABU
4F57	佗	CJK	1.1	9	7		tuó	513	386,399	GHJKT	J0-5049						other, he; surname; a load	TA	HOKA WABIRU
4F58	佘	CJK	1.1	9	7		shé	514		GHJKT	J14-2145						surname	SHA JA	
4F59	余	CJK	1.1	9	7		yú	515	408,5168	GHJKTV	J0-4D3E	Y					I, my, me; surname; surplus	YO	AMARU WARE AMARI
4F5A	佚	CJK	1.1	9	7		yì	516	393	GHJKTV	J0-5045						indulge in pleasures; flee	ITSU TETSU	NOGARERU
4F5B	佛	CJK	1.1	9	7		fú	517	385	GHJKTV	J0-5047		Y	4ECF	仏	Jinmei	Buddha; of Buddhism; merciful person; Buddhist image; the dead (Jap.)	BUTSU FUTSU HOTSU	HOTOKE
4F5C	作	CJK	1.1	9	7		zuò	518	407	GHJKTV	J0-3A6E	Y					make; work; compose, write; act, perform	SAKU SA	TSUKURU TSUKURI NASU
4F5D	佝	CJK	1.1	9	7		gōu	520		GHJKT	J0-5048						rickets	KOU KU	SEMUSHI
4F5E	佞	CJK	1.1	9	7		nìng	521	400	GHJKTV	J0-5524						flattery; glib	NEI DEI	OMONERU YOKOSHIMA
4F5F	佟	CJK	1.1	9	7		tóng	522		GHJKT	J13-2E31						a name	TOU ZU	
4F60	你	CJK	1.1	9	7		nǐ	471		GHJKTV	J13-2E2D						you, second person pronoun	JI NI	NANJI
4F61	佡	CJK	1.1	9	7		xiān	532		GHT							make effort, endeavor	KEN	KARUI
4F62	佢	CJK	1.1	9	6		qú	538		GHT							(Cant.) he, she, it	KYO	KARE
4F63	佣	CJK	1.1	9	7		yōng	539		GHJKT	J1-3071			50AD	傭	Traditional	commission fee	YOU	
4F64	佤	CJK	1.1	9	7		wǎ			GHJT	J4-2141								
4F69	佩	CJK	1.1	9	8		pèi	543	420	GHJKT	J0-5050						belt ornament, pendant; wear at waist, tie to the belt; respect	HAI	OBIDAMA OBIRU
4F6A	佪	CJK	1.1	9	8		huí	545	413	GHJKT	J13-2E32						hesitate	KUWAI E	SAMAYOU KURAIKOYO
4F6B	佫	CJK	1.1	9	8		hè	547		GHKT								KAKU KYAKU	ITARU
4F6C	佬	CJK	1.1	9	8		lǎo	548		GHJKT	J13-2E33						(Cant.) man, person; mature	RYOU RO ROU	OOKII
4F6D	佭	CJK	1.1	9	8		xiáng	549		GT									
4F6E	佮	CJK	1.1	9	8		gé	551		GHJKT	J1-3074						(Cant.) intensive particle	KOU	AWASERU
4F6F	佯	CJK	1.1	9	8		yáng	552	419	GHJKT	J0-5053						pretend, feign; false, deceitful	YOU	ITSUWARU
4F70	佰	CJK	1.1	9	8		bǎi	553	410	GHJKT	J0-5051						hundred	HAKU BYAKU	OSA
4F71	佱	CJK	1.1	9	8		fǎ	554		GJT	J1-3075							HOU	NORI
4F72	佲	CJK	1.1	9	8		mǐng	556		GHT									
4F73	佳	CJK	1.1	9	8		jiā	557	429	GHJKTV	J0-3242	Y					good, auspicious; beautiful; delightful	KA	YOI
4F74	佴	CJK	1.1	9	8		èr	560		GHKT							a second, an assistant	JI NI DAI NAI	TASUKE SOHI NARABU ORU TSUGU
4F75	併	CJK	1.1	9	8	10	bìng	561	425	GHJKTV	J0-4A3B	Y					combine, annex	HEI	AWASERU NARABU SHIKASHI
4F76	佶	CJK	1.1	9	8		jí	562	418	GHJKT	J0-504B						strong, robust; exact, correct	KITSU GOCHI	TADASHII
4F77	佷	CJK	1.1	9	8		hěn	563		GHJKT	J14-2147						to act contrary to	KOU GOU GIN KON GON	MOTORU
4F78	佸	CJK	1.1	9	8		huó	564		GHJKT	J14-2148						meet	KATSU GACHI	AU ATSUMARU TSUTOMERUSAMA ITARU
4F79	佹	CJK	1.1	9	8		guǐ	566		GHJKT	J1-3078						depend upon; support; go against; (variant deceive)	KI	KASANARU YORU MOTORU SASAERU
4F7A	佺	CJK	1.1	9	8		quán	568		GHJKT	J14-2149						fairy	SEN	
4F7B	佻	CJK	1.1	9	8		tiāo	569	412	GHJKTV	J0-504F						frivolous; unsteady; delay	CHOU JOU YOU	KARUI
4F7C	佼	CJK	1.1	9	8		jiǎo	570		GHJKT	J0-3873						beautiful, handsome, good-looking	KOU KYOU	UTSUKUSHII
4F7D	佽	CJK	1.1	9	8		cì	571		GHJKT	J14-214A						aid; help	SHI	SUBOSHIKOI NARABU TASUKERU OYOBI KAHARUGAHARU
4F7E	佾	CJK	1.1	9	8		yì	572		GHJKT	J13-2E34						a row or file of dancers	ITSU ICHI	YASUI YASUNZURU
4F7F	使	CJK	1.1	9	8		shǐ	573	432	GHJKTV	J0-3B48	Y					cause, send on a mission, order; envoy, messenger, ambassador	SHI	TSUKAU TSUKAI
4F80	侀	CJK	1.1	9	8		xíng	574		GHKT							form	KEI KYAU	NARU
4F81	侁	CJK	1.1	9	8		shēn	575		GHJKT	J1-307C						crowd	SHIN	YUKUSAMA TSUKAHI
4F82	侂	CJK	1.1	9	8		tuō	576		GHJKT	J14-214B						to commission, to entrust to, to depute; to request, to ask	TAKU	YOSERU TANOMU
4F83	侃	CJK	1.1	9	8		kǎn	577	416	GHJKTV	J0-3426		Y				upright and strong; amiable	KAN	TSUYOI
4F84	侄	CJK	1.1	9	8		zhí	579		GHJKT	J1-307E						nephew	SHITSU SHICHI TETSU	KATAI OROKA TODOMARU
4F85	侅	CJK	1.1	9	8		gāi	580		GHJKTV	J14-214C						to give; prepared for included in; embraced in	KAI	MUSEBU
4F86	來	CJK	1.1	9	8		lái	581	204	GHJKTV	J0-5054		Y	6765	来	Jinmei	come, coming; return, returning	RAI	KURU
4F87	侇	CJK	1.1	9	8		yí	582		GHKT							a class, a category a corpse	I	HITOSHII TSURANERU UTSURU
4F88	侈	CJK	1.1	9	8		chǐ	583	414	GHJKTV	J0-504C						luxurious, extravagant	SHI I	OGORU
4F89	侉	CJK	1.1	9	8		kuǎ	585		GHJKT	J1-3122						to speak with an accent; big and clumsy	KA KE A	OGORU HOKORU
4F8A	侊	CJK	1.1	9	8		guāng	586		GHJKT	J13-2E35						big	KOU	SAKAN
4F8B	例	CJK	1.1	9	8		lì	587	428	GHJKTV	J0-4E63	Y					precedent, example; regulation	REI RETSU	TATOERU TAGUI TAMESHI
4F8C	侌	CJK	1.1	9	8		yīn	588		GJKT	J1-3124							IN	KAGE KAGERU
4F8D	侍	CJK	1.1	9	8		shì	589	427	GHJKTV	J0-3B78	Y					serve, attend upon; attendant, servant; samurai	JI	SAMURAI HABERU SABURAU
4F8E	侎	CJK	1.1	9	8		mǐ	591		GJKT	J1-3125						to soothe, to pacify; to settle, to establish	BI MI	ITSUKUSHIMU
4F8F	侏	CJK	1.1	9	8		zhū	592	417	GHJKT	J0-504D						small, little, tiny, dwarf	SHU CHU	MIJIKAI AZAMUKU
4F90	侐	CJK	1.1	9	8		xù	593		GHJKT	J1-3126						quiet	KYOKU KEKI KI	SHIZUKA SABISHII
4F91	侑	CJK	1.1	9	8		yòu	594	411	GHJKT	J0-5052		Y				help, assist, repay kindness	YUU U	SUSUMERU TASUKERU
4F92	侒	CJK	1.1	9	8		ān	595		GHJKT	J14-214D							AN	YASURAKA
4F93	侓	CJK	1.1	9	8		lù	596		GJKT	J1-3128							ROTSU ROCHI	KIISAMA
4F94	侔	CJK	1.1	9	8		móu	597		GHJKTV	J13-2E36						equal	BOU MU	HITOSHII SOROU SHITAGAU TSUTOMERU TORU HAKARU
4F95	侕	CJK	1.1	9	8		ér	598		GHKT								JI NI	
4F96	侖	CJK	1.1	9	8		lún	599		GHJKTV	J0-5055						logical reasons, logical order	RON RIN	OMOU TSUIZURU MARUI
4F97	侗	CJK	1.1	9	8		dòng	601		GHJKT	J13-2E37						big; ignorant; rude, rustic	TOU TSU ZU DOU	OROKA ITAMU KATACHI NAHOI MAKOTO TSUTSUSHIMU
4F98	侘	CJK	1.1	9	8		chà	602	415	GHJKTV	J0-504E						disappointed, forlorn	TA	HOKORU WABIRU WABISHII
4F99	侙	CJK	1.1	9	8		chī	603		GJKT	J1-312B							CHOKU CHIKI	OSORERU
4F9A	侚	CJK	1.1	9	8		xùn	604		GHJKT	J14-214E						fast	SHUN JUN	SUMIYAKA SHIMESU TONAERU HUKAI TSUKAHU
4F9B	供	CJK	1.1	9	8		gōng	605	431	GHJKTV	J0-3621	Y					supply, provide for; offer in worship	KYOU KU	SONAERU TOMO SONAE
4F9C	侜	CJK	1.1	9	8		zhōu	606		GHKT							lies	CHUU CHU	OOIKAKUSU ITSUWARU
4F9D	依	CJK	1.1	9	8		yī	607	426	GHJKTV	J0-304D	Y					rely on, be set in; consent, obey a wish	I E	YORU
4F9E	侞	CJK	1.1	9	8		rú	610		GHJKT	J1-312D							JO NYO	HITOSHII SHITAGAHENARASU
4F9F	侟	CJK	1.1	9	8		cún	614		GJKT	J1-312E							SEN	
4FA0	侠	CJK	1.1	9	8		xiá	625	445	GJKT	J0-3622			4FE0	俠	Traditional	chivalrous person; knight-errant	KYOU	OTOKODATE KYAN
4FA1	価	CJK	1.1	9	8		sì	628P	422	GJKT	J0-3241	Y					price, value	KA KE	ATAI
4FA2	侢	CJK	1.1	9	8		dài	629		GHT							load	BU	
4FA3	侣	CJK	1.1	9	8		lǚ			GT				4FB6	侶	Traditional	companion; associate with	RYO RO	TOMO
4FAB	侫	CJK	1.1	9	8		nìng			GHJKT	J0-5525						flattery; glib	NEI DEI	OMONERU YOKOSHIMA
4FAD	侭	CJK	1.1	9	8		jǐn			GJ	J0-4B79						complete, utmost	JIN	KOTOGOTOKU MAMA
4FAE	侮	CJK	1.1	9	8		wǔ	629P	421,434	GHJKT	J0-496E	Y					insult, ridicule, disgrace	BU	ANADORU ANADORI
4FAF	侯	CJK	1.1	9	9		hóu	633	443	GHJKTV	J0-3874	Y					marquis, lord; target in archery	KOU	MATO KIMI
4FB0	侰	CJK	1.1	9	9		jiǒng	635		GHT									
4FB1	侱	CJK	1.1	9	9		chěng	637		GKTV									
4FB2	侲	CJK	1.1	9	9		zhèn	641		GHJKT	J14-2150							SHIN	WARABE YOIWARABE UMAKAI HASHITAME
4FB3	侳	CJK	1.1	9	9		zuò	644		GHKT								SA	HAZUKASHIMERU YASURAKA
4FB4	侴	CJK	1.1	9	9		chǒu	645		GHT							surname	CHUU	
4FB5	侵	CJK	1.1	9	9		qīn	646	452	GHJKTV	J0-3F2F	Y					invade, encroach upon, raid	SHIN	OKASU
4FB6	侶	CJK	1.1	9	9		lǚ	647	440	GHJKTV	J0-4E37	Y					companion; associate with	RYO RO	TOMO
4FB7	侷	CJK	1.1	9	9		jú	648		GHJKT	J1-3130						narrow, cramped, confined	KYOKU GOKU	TAKEGAHIKUI SEMARU
4FB8	侸	CJK	1.1	9	9		shù	649		GKT									
4FB9	侹	CJK	1.1	9	9		tǐng	650		GHJKT	J1-3131							TEI JOU CHOU	OTOKOGI NAOI TSUTSUSHIMU
4FBA	侺	CJK	1.1	9	9		shèn	652		GHKT								SHIN JIN	
4FBB	侻	CJK	1.1	9	9		tuì	653		GHJKT	J1-3132							TATSU TACHI TAI TE	KANAHU YOI TEGARU TAYASUI KARUI
4FBC	侼	CJK	1.1	9	9		bó	654		GJKTV	J1-3133							HOTSU BOCHI	TSUYOI URAMU
4FBD	侽	CJK	1.1	9	9		nán	655		GHJKT	J1-3134							DAN NAN	OTOKO
4FBE	侾	CJK	1.1	9	9		xiāo	658		GJKT	J14-2151							KOU KYOU	OOKII
4FBF	便	CJK	1.1	9	9		biàn	659	450,451	GHJKTV	J0-4A58	Y					convenience, ease; expedient	BEN BIN	TAYORI SUNAWACHI
4FC0	俀	CJK	1.1	9	9		tuǐ	660		GHJKT	J1-3136							TAI TE	YOWAI
4FC1	俁	CJK	1.1	9	9		yǔ	662		GHJKT	J1-3137			4FE3	俣	Simplified	big	GU	OOKII
4FC2	係	CJK	1.1	9	9		xì	663	449	GHJKTV	J0-3738	Y					bind, tie up; involve, relation	KEI	KAKARU TSUNAGARI KAKAWARU
4FC3	促	CJK	1.1	9	9		cù	664	444	GHJKTV	J0-4225	Y					urge, press, hurry; close	SOKU	UNAGASU SEMARU
4FC4	俄	CJK	1.1	9	9		é	665	447	GHJKTV	J0-3264		Y				sudden(ly), soon; Russian	GA	NIWAKA
4FC5	俅	CJK	1.1	9	9		qiú	668		GHJKT	J14-2152						ornamental cap	KYUU GU	ITADAKU
4FC6	俆	CJK	1.1	9	9		xú	669		GJKT	J1-3139							SHO JO	YURUYAKA OSOI
4FC7	俇	CJK	1.1	9	9		guàng	670		GHKT								KYAU GAU KAU	AWATADASHIISAMA
4FC8	俈	CJK	1.1	9	9		kù	672		GHJKT	J1-313A						to inform quickly; an urgent communication	KOKU	
4FC9	俉	CJK	1.1	9	9		wǔ	673		GHJKT	J13-2E39							GO	MUKAERU AU
4FCA	俊	CJK	1.1	9	9		jùn	674	448	GHJKTV	J0-3D53	Y					talented, capable; handsome	SHUN	SUGURERU
4FCB	俋	CJK	1.1	9	9		yì	675		GHJKT	J14-2153							CHUU JUU YUU	TAGAYASU
4FCC	俌	CJK	1.1	9	9		fǔ	677		GHJKT	J1-313D							FU	TASUKE
4FCD	俍	CJK	1.1	9	9		liáng	678		GHJKT	J1-313E							RYOU ROU	SAMAYOU
4FCE	俎	CJK	1.1	9	9		zǔ	679	441	GHJKT	J0-5059						chopping board or block; painted	SHO SO	MANAITA
4FCF	俏	CJK	1.1	9	9		qiào	680	439	GHJKT	J14-2154						like, similar; resemble; pretty	SEU	NIRU KATADORU MIMETOISAMA
4FD0	俐	CJK	1.1	9	9		lì	682	433	GHJKTV	J0-505E		Y				smooth; active; clever, sharp	RI	KASHIKOI
4FD1	俑	CJK	1.1	9	9		yǒng	683		GHJKTV	J0-505C						wooden figure buried with dead	YOU YUU TOU	ITAMU
4FD2	俒	CJK	1.1	9	9		hùn	684		GJKT	J14-2155							KON GON KAN	MATSUTASHI KEGASU
4FD3	俓	CJK	1.1	9	9		jìng	685		GHKT							straight; pass	GAU KYAU GEN GEI	ISOGU WAGI NAHOI KATAI
4FD4	俔	CJK	1.1	9	9		qiàn	686		GHJKT	J0-5057			4F23	伣	Simplified	like	KEN	UKAGAU
4FD5	俕	CJK	1.1	9	9		sàn	691		GKT									
4FD6	俖	CJK	1.1	9	9		pěi	694		GHKT								HAI HE	
4FD7	俗	CJK	1.1	9	9		sú	695	453	GHJKTV	J0-422F	Y					social customs; vulgar, unrefined	ZOKU	NARAWASHI
4FD8	俘	CJK	1.1	9	9		fú	697	442	GHJKT	J0-505A						prisoner of war; take as prisoner	FU	TORIKO
4FD9	俙	CJK	1.1	9	9		xī	698		GHKT							to pretend, appear as if	KI KE KAI	UTSUTAERU KOBIHETSURAU HONOKA
4FDA	俚	CJK	1.1	9	9		lǐ	699	446	GHJKTV	J0-505D						rustic, vulgar, unpolished; mean	RI	IYASHII
4FDB	俛	CJK	1.1	9	9		fǔ	700		GHJKT	J0-505B						make effort, endeavor; to lower the head	BEN MEN FU	FUSERU
4FDC	俜	CJK	1.1	9	9		pīng	701		GHJKT	J1-3141						to trust to; send a message	HEI BYOU	TSUKAU OTOKODATE
4FDD	保	CJK	1.1	9	9		bǎo	702	455	GHJKTV	J0-4A5D	Y					protect, safeguard, defend, care	HO HOU	TAMOTSU YASUNJIRU
4FDE	俞	CJK	1.1	9	9		yú	703		GHKT							surname; consent, approve	YU	SHIKARI
4FDF	俟	CJK	1.1	9	9		qí	705	438	GHJKT	J0-5058						wait for, wait until, as soon as	SHI	MATSU
4FE0	俠	CJK	1.1	9	9		xiá	706	445	GHJKTV	J13-2E3A		Y				chivalrous person; knight-errant	KYOU	OTOKODATE KYAN
4FE1	信	CJK	1.1	9	9		xìn	707	454	GHJKTV	J0-3F2E	Y					trust, believe; letter	SHIN	MAKOTO TAYORI MAKASERU
4FE2	俢	CJK	1.1	9	9		xiū	716		GJT	J1-3143							SHUU	OSAMERU OSAMARU
4FE3	俣	CJK	1.1	9	9		yǔ	718	437	GJKT	J0-4B73		Y				big		MATA
4FE4	俤	CJK	1.1	9	9		dì	719	435	GHJKT	J0-505F			9762	面	Definition	(J) same as 面影 U+9762 U+5F71, visage, face; trace, shadow; memory		OMOKAGE
4FE5	俥	CJK	1.1	9	9		chē	720	436	GHJKT	J0-5060			4F21	伡	Simplified	rickshaw, cart, vehicle; name of piece in Chinese chess		KURUMA
4FE6	俦	CJK	1.1	9	9		chóu			GJ	J4-214F			5114	儔	Traditional*	companion, mate, colleague	CHUU JU	TOMOGARA
4FEB	俫	CJK	1.1	9	9		lái			G				5008	倈	Traditional	to induce to come; to encourage	RAI	
4FEE	修	CJK	1.1	9	10		xiū	721	491	GHJKTV	J0-3D24	Y					study; repair; cultivate	SHUU SHU	OSAMERU
4FEF	俯	CJK	1.1	9	10		fǔ	722	484	GHJKTV	J0-506D						bow down, face down, look down	FU	FUSERU
4FF0	俰	CJK	1.1	9	10		huò	723		GHJKTV	J1-3144							KA WA	YAWARAGU
4FF1	俱	CJK	1.1	9	10		jù		477	GHJKTV	J3A-2E21		Y				all, together; accompany	KU	TOMONI
4FF2	俲	CJK	1.1	9	10		xiào	725	459	GHJKT	J14-2157			509A	傚	Definition	same as 傚 U+509A, imitate, mimic	KOU	NARAU
4FF3	俳	CJK	1.1	9	10		pái	726	485	GHJKTV	J0-4750	Y					actor; vaudeville show; insincere	HAI	WAZAOGI
4FF4	俴	CJK	1.1	9	10		jiàn	727		GHKT							thin	SEN ZEN	ASAI HADAKA
4FF5	俵	CJK	1.1	9	10		biào	730	467	GHJKTV	J0-4936	Y					divide, distribute	HYOU	TAWARA
4FF6	俶	CJK	1.1	9	10		chù	732		GHJKT	J0-5068						start, begin; beginning; arrange	SHUKU TEKI	YOI HAJIME
4FF7	俷	CJK	1.1	9	10		fèi	733		GHKT								HI	YABURERU YABURU SOMUKU
4FF8	俸	CJK	1.1	9	10		fèng	734	480	GHJKTV	J0-4A70	Y					wages, salary, official emolument	HOU	FUCHI
4FF9	俹	CJK	1.1	9	10		yà	735		GHKT									
4FFA	俺	CJK	1.1	9	10		ǎn	736	472	GHJKTV	J0-3236	Y					personal pronoun, I	EN	ORE
4FFB	俻	CJK	1.1	9	10		bèi	737		GT							to prepare; to provide; to put in order; to complete perfection; completeness	BI	
4FFC	俼	CJK	1.1	9	10		yù	738		GJKT	J1-3146							IKU KIKU SHUKU	KAYU HISAGU
4FFD	俽	CJK	1.1	9	10		xīn	739		GHJKT	J1-3147							KIN KON	YOROKOBU
4FFE	俾	CJK	1.1	9	10		bǐ	740		GHJKT	J0-506C						so that, in order that; to cause; (Cant.) to give (synonymous with Mandarin 給)	HI HEI	SHIMU
4FFF	俿	CJK	1.1	9	10		hǔ	741		GJKT	J1-3148							CHI JI	KATATAGAI
5000	倀	CJK	1.1	9	10		chāng	742		GHJKTV	J14-2158						bewildered; rash, wildly	CHOU TOU JOU	KURUU TAORERU
5001	倁	CJK	1.1	9	10		zhī	743		GJT	J13-2E3B							CHI JI	YUKU
5002	倂	CJK	1.1	9	10		bìng	746	458	GJKTV	J3-2E3C						combine	HEI	AWASERU NARABU SHIKASHI
5003	倃	CJK	1.1	9	10		jiù	747		GHKT							damage, destroy	KYUU GU	SOSHIRU
5004	倄	CJK	1.1	9	10		yáo	749		GJKT	J1-314B							KOU GYOU KAI E	MOTORU SOKONAU
5005	倅	CJK	1.1	9	10		cuì	750	456	GHJKT	J0-5066						deputy, vice-	SAI SOTSU	SEGARE
5006	倆	CJK	1.1	9	10		liǎ	751	463	GHJKTV	J0-506F						clever, skilled; two, pair	RYOU	TAKUMI
5007	倇	CJK	1.1	9	10		wǎn	754		GHJKT	J1-314C							EN ON	TANOSHIMU YOROKOBU SUSUMERU
5008	倈	CJK	1.1	9	10		lái	755		GHKTV				4FEB	俫	Simplified	to induce to come; to encourage	RAI	
5009	倉	CJK	1.1	9	10		cāng	756	486	GHJKTV	J0-4152	Y					granary; berth; sea	SOU	KURA
500A	倊	CJK	1.1	9	10		zòng	757		GJT	J1-314D							SOU SU	KURUSHIMU
500B	個	CJK	1.1	9	10		gè	758	147	GHJKTV	J0-3844	Y					numerary adjunct, piece; single	KO KA	KO
500C	倌	CJK	1.1	9	10		guān	759		GHJKT	J1-314E						assistant in wine shop, groom	KUWAN	TONERI
500D	倍	CJK	1.1	9	10		bèi	760	483	GHJKTV	J0-475C	Y					times, fold, multiple times	BAI	SOMUKU MASU
500E	倎	CJK	1.1	9	10		tiǎn	761		GHJKT	J13-2E3D							TEN	ATSUI
500F	倏	CJK	1.1	9	10		shū	762		GHJKT	J0-6047						hastily, suddenly, abruptly	SHUKU	TACHIMACHI
5010	倐	CJK	1.1	9	10		shū	763		GJKT	J14-2159						hastily; suddenly	SHUKU	
5011	們	CJK	1.1	9	10		men	766		GHJKTV	J0-506E						adjunct pronoun indicate plural	MON	TOMOGARA
5012	倒	CJK	1.1	9	10		dào	767	487	GHJKTV	J0-455D	Y					fall over; lie down; take turns	TOU	TAORERU TAOSU SAKASAMA
5013	倓	CJK	1.1	9	10		tán	768		GHJKT	J14-215A							TAN DAN	YASUI SHIZUKA
5014	倔	CJK	1.1	9	10		jué	769	470	GHJKTV	J0-5063						stubborn, obstinate, intransigent; firm	KUTSU	TSUYOI
5015	倕	CJK	1.1	9	10		chuí	770		GHKT								SUI ZUI TSUI	OMOI
5016	倖	CJK	1.1	9	10		xìng	771	462	GHJKTV	J0-3876		Y				lucky, fortunate; dote on, spoil	KOU	SAIWAI
5017	倗	CJK	1.1	9	10		péng	772		GHJKT	J1-3152							HOU BOU	TASUKERU YUDANERU YOSERU
5018	倘	CJK	1.1	9	10		tǎng	774	468	GHJKTV	J13-2E3E						if, supposing, in event of	SHOU TOU	MOSHI TACHIMOTOHORU
5019	候	CJK	1.1	9	10		hòu	775	481	GHJKTV	J0-3875	Y					wait; expect; visit; greet	KOU	SOUROU UKAGAU SABURAU
501A	倚	CJK	1.1	9	10		yǐ	776	476	GHJKTV	J0-5061						rely on, depend on; lean heavily	I KI	YORU TANOMU
501B	倛	CJK	1.1	9	10		qī	777		GHJKT	J1-3154							KI	AZAMUKU
501C	倜	CJK	1.1	9	10		tì	778		GHJKT	J14-215B						raise high; unrestrained	TEKI CHAKU CHUU CHYU	SUGURERU OROKA SOMUKU
501D	倝	CJK	1.1	9	10		gàn	779		GJKT	J1-3156						sunrise; dawn	KAN	KAGAYAKU
501E	倞	CJK	1.1	9	10		jìng	780		GHJKT	J14-215C						far	KEI KYOU RYOU OU	TSUYOI AKIRAKA TOOI MOTOMERU KISOHU
501F	借	CJK	1.1	9	10		jiè	781	490	GHJKTV	J0-3C5A	Y					borrow; lend; make pretext of	SHAKU SHA SEKI	KARIRU KARI TATOI
5020	倠	CJK	1.1	9	10		suī	782		GHKT								KI	MINIKUI
5021	倡	CJK	1.1	9	10		chàng	783	457,478	GHJKTV	J0-5069						guide, leader; lead, introduce	SHOU	WAZAOGI
5022	倢	CJK	1.1	9	10		jié	784	461	GHJKT	J14-215D						beautiful, handsome; woman	SHOU	SATOI SUKOYAKA HAYAI TSUGUSOSHIRU
5023	倣	CJK	1.1	9	10		fǎng	785	466	GHJKTV	J0-4A6F	Y					imitate	HOU	NARAU
5024	値	CJK	1.1	9	10		zhí	786	488	GJKTV	J0-434D	Y					price, cost, worth	CHI CHOKU	NE ATAI AU
5025	倥	CJK	1.1	9	10		kōng	787	469	GHJKT	J0-5065						boorish, ignorant; urgent, pressing	KOU	NUKARU
5026	倦	CJK	1.1	9	10	11	juàn	788	482	GHJKTV	J0-3771		Y				be tired of, weary	KEN	TSUKARERU UMU
5027	倧	CJK	1.1	9	10		zōng	789		GHJKT	J13-2E3F							SOU SU	
5028	倨	CJK	1.1	9	10		jù	790	473	GHJKT	J0-5062						arrogant, haughty, rude	KYO KO	OGORU
5029	倩	CJK	1.1	9	10		qiàn	791	464	GHJKTV	J0-506A						beautiful, lovely; son-in-law	SEN SEI	UTSUKUSHII TSURATSURA
502A	倪	CJK	1.1	9	10		ní	792	460	GHJKTV	J0-5064						feeble, tiny, young and weak	GEI GAI	KIWA
502B	倫	CJK	1.1	9	10		lún	793	474	GHJKTV	J0-4E51	Y					normal human relationships	RIN	TAGUI TSUIDE MICHI
502C	倬	CJK	1.1	9	10		zhuō	794		GHJKTV	J0-506B						noticeable, large; clear, distinct	TAKU CHOKU	OOKII AKIRAKA TAKAI
502D	倭	CJK	1.1	9	10		wō	796	475	GHJKTV	J0-4F41		Y				dwarf; dwarfish, short	I WA	SHITAGAU YAMATO
502E	倮	CJK	1.1	9	10		luǒ	797		GHJKT	J13-2E40						bare, naked, uncovered	RA KA GE	HADAKA SEMAI KATANUGU SUHADA
502F	倯	CJK	1.1	9	10		sōng	798		GHKT								SHOU SHU	OKOTARU NONOSHIRU
5030	倰	CJK	1.1	9	10		lèng	799		GHJKT	J1-315B							RYOU ROU	OKASU AGIMUKU NAGAI
5031	倱	CJK	1.1	9	10		hùn	800		GHKT								KON GON	
5032	倲	CJK	1.1	9	10		dōng	801		GJKT	J1-315C							TOU TSU	OROKANASAMA
5033	倳	CJK	1.1	9	10		zì	802		GHJKT	J1-315D						to stick in, to stab; to erect	SHI	SASU SASHIKOMU
5034	倴	CJK	1.1	9	10		bèn	806		GHT								HON	
5035	倵	CJK	1.1	9	10		wǔ	807		GHJKT	J1-315E							BU MU	
5036	倶	CJK	1.1	9	10		jù	724	477	GJKT	J0-3666						all	KU	TOMONI
5037	倷	CJK	1.1	9	10		nǎi	818		GHT								DAI NAI	NANJI
5038	倸	CJK	1.1	9	10		cǎi	822		GKT									
5039	倹	CJK	1.1	9	10		jiǎn	823	479	GJKT	J0-3770	Y					temperate, frugal, economical	KEN	TSUZUMAYAKA
503B	倻	CJK	1.1	9	11		yē			GHJK	J13-2E42						phonetic used in Korean place names	YA	YA
503C	值	CJK	1.1	9	10		zhí			GHT							price	CHI CHOKU	NE ATAI AU
5040	偀	CJK	1.1	9	10		yīng	827		GHJKT	J13-2E41							EI	HANABUSA
5041	偁	CJK	1.1	9	11		chēng	828		GHJKT	J13-2E43						state	SHOU	AGERU
5042	偂	CJK	1.1	9	11		qián	829		GJKT	J14-215F							SEN	SUSUMU
5043	偃	CJK	1.1	9	11		yǎn	830	503	GHJKTV	J0-5070						cease, lay off, lay down	EN	FUSERU YASUMU
5044	偄	CJK	1.1	9	11		ruǎn	831		GKT							weak	DAN NAN	YOWAI
5045	偅	CJK	1.1	9	11		zhòng	832		GHJKTV	J1-3162							SHOU SHU TOU	KODOMO
5046	偆	CJK	1.1	9	11		chǔn	833		GHJKT	J14-2160							SHUN	ATSUI UGOMEKU
5047	假	CJK	1.1	9	11		jiǎ	835	493	GHJKTV	J0-5071						falsehood, deception; vacation	KA KE	KARI
5048	偈	CJK	1.1	9	11		jì	836		GHJKTV	J0-5075						brave; martial; hasty; scudding	KETSU KEI GE	IKOU
5049	偉	CJK	1.1	9	12		wěi	837	506	GHJKTV	J0-304E	Y					great, robust; extraordinary	I	ERAI
